vendor_name,trip_date,trip_hour,total_revenue
"Creative Mobile Technologies, LLC",2025-01-22,18,44566.82
Helix,2025-03-19,18,1839.5100000000002
"Creative Mobile Technologies, LLC",2025-01-12,18,26278.94
"Creative Mobile Technologies, LLC",2025-02-24,18,32877.33
"Creative Mobile Technologies, LLC",2025-05-28,18,49448.12999999999
"Curb Mobility, LCC",2025-03-16,18,124821.97000000009
"Curb Mobility, LCC",2025-04-03,18,200452.09000000008
Helix,2025-05-05,18,4048.81
Helix,2025-03-07,18,889.5100000000001
Helix,2025-04-04,18,1629.5100000000002
"Creative Mobile Technologies, LLC",2025-05-20,18,49622.72000000001
Helix,2025-06-27,18,3505.01
"Curb Mobility, LCC",2025-04-08,18,190490.66000000003
Helix,2025-03-01,18,289.77
Helix,2025-03-22,18,1399.25
"Creative Mobile Technologies, LLC",2025-04-14,18,31445.97
"Creative Mobile Technologies, LLC",2025-06-05,18,53466.95999999999
"Creative Mobile Technologies, LLC",2025-06-22,18,30440.51
"Creative Mobile Technologies, LLC",2025-06-25,18,46598.119999999995
Helix,2025-05-02,18,2876.5600000000004
Helix,2025-04-22,18,2975.52
"Curb Mobility, LCC",2025-03-18,18,163756.9800000001
"Creative Mobile Technologies, LLC",2025-03-22,18,33065.340000000004
"Curb Mobility, LCC",2025-02-07,18,167421.76000000013
Helix,2025-01-30,18,263.57
Helix,2025-02-20,18,268.28000000000003
"Creative Mobile Technologies, LLC",2025-03-04,18,45040.53
"Creative Mobile Technologies, LLC",2025-05-16,18,49836.220000000016
Helix,2025-04-05,18,1592.28
Helix,2025-06-30,18,2802.13
"Creative Mobile Technologies, LLC",2025-03-24,18,31275.140000000003
"Creative Mobile Technologies, LLC",2025-01-08,18,40023.36
"Curb Mobility, LCC",2025-03-20,18,189751.24000000014
"Curb Mobility, LCC",2025-05-13,18,201348.2300000001
"Creative Mobile Technologies, LLC",2025-04-30,18,47247.89000000001
Helix,2025-03-18,18,1684.73
"Creative Mobile Technologies, LLC",2025-01-01,18,19459.550000000003
"Curb Mobility, LCC",2025-05-16,18,200169.52000000002
"Creative Mobile Technologies, LLC",2025-05-19,18,45611.71000000001
Helix,2025-03-15,18,1554.53
Helix,2025-01-24,18,182.29
"Creative Mobile Technologies, LLC",2025-05-02,18,44229.25
"Curb Mobility, LCC",2025-04-30,18,199352.46000000005
"Creative Mobile Technologies, LLC",2025-01-19,18,23489.75
"Creative Mobile Technologies, LLC",2025-03-26,18,44693.30999999998
"Curb Mobility, LCC",2025-01-03,18,138945.56
"Creative Mobile Technologies, LLC",2025-05-22,18,49013.24999999999
"Curb Mobility, LCC",2025-04-24,18,214663.18
"Creative Mobile Technologies, LLC",2025-03-16,18,27822.32
"Curb Mobility, LCC",2025-05-08,18,233632.7400000001
"Curb Mobility, LCC",2025-03-02,18,111472.26000000002
"Curb Mobility, LCC",2025-06-16,18,161635.78000000014
"Curb Mobility, LCC",2025-03-28,18,172364.16
"Creative Mobile Technologies, LLC",2025-01-27,18,33910.61999999999
Helix,2025-05-09,18,5092.53
"Curb Mobility, LCC",2025-06-24,18,185440.45000000007
"Curb Mobility, LCC",2025-04-15,18,179025.83000000005
Helix,2025-06-13,18,4649.33
"Curb Mobility, LCC",2025-01-18,18,108590.62000000001
"Creative Mobile Technologies, LLC",2025-01-24,18,44274.73999999999
"Creative Mobile Technologies, LLC",2025-06-03,18,46579.499999999985
"Curb Mobility, LCC",2025-03-11,18,173056.65000000017
"Curb Mobility, LCC",2025-03-17,18,152602.00000000006
"Creative Mobile Technologies, LLC",2025-04-09,18,47312.49
"Creative Mobile Technologies, LLC",2025-05-18,18,31584.609999999997
Helix,2025-02-25,18,388.70000000000005
Helix,2025-06-08,18,3772.2999999999997
"Creative Mobile Technologies, LLC",2025-04-19,18,33537.07000000001
Helix,2025-05-01,18,3610.45
Helix,2025-04-16,18,2707.84
Helix,2025-04-13,18,1163.6000000000001
Helix,2025-06-18,18,5723.7
"Creative Mobile Technologies, LLC",2025-05-30,18,39575.8
Helix,2025-06-12,18,5602.15
"Curb Mobility, LCC",2025-03-01,18,139710.88000000012
"Curb Mobility, LCC",2025-06-26,18,199972.8300000001
"Creative Mobile Technologies, LLC",2025-03-17,18,36441.9
Helix,2025-02-03,18,339.17999999999995
Helix,2025-04-19,18,2353.77
"Curb Mobility, LCC",2025-05-07,18,208372.4900000001
"Creative Mobile Technologies, LLC",2025-02-13,18,50812.82
"Creative Mobile Technologies, LLC",2025-01-02,18,30048.76
"Curb Mobility, LCC",2025-02-11,18,161125.3600000001
"Curb Mobility, LCC",2025-02-28,18,175838.2500000001
"Creative Mobile Technologies, LLC",2025-01-04,18,27412.710000000003
Helix,2025-04-23,18,2994.0199999999995
Helix,2025-03-12,18,1943.4599999999998
"Curb Mobility, LCC",2025-03-15,18,153739.92000000004
"Curb Mobility, LCC",2025-03-10,18,140708.8700000001
"Curb Mobility, LCC",2025-02-23,18,101274.74000000002
Helix,2025-05-31,18,3355.26
Helix,2025-06-19,18,2867.84
Helix,2025-03-10,18,1111.0300000000002
"Creative Mobile Technologies, LLC",2025-01-15,18,45066.36
"Creative Mobile Technologies, LLC",2025-03-13,18,49974.83999999998
Helix,2025-02-18,18,395.54999999999995
"Curb Mobility, LCC",2025-03-05,18,182841.59000000008
"Curb Mobility, LCC",2025-01-17,18,156645.2400000001
Helix,2025-06-10,18,5110.72
"Creative Mobile Technologies, LLC",2025-05-29,18,45500.89999999999
"Curb Mobility, LCC",2025-02-13,18,191399.00000000003
Helix,2025-04-20,18,1917.2799999999997
Helix,2025-05-17,18,4094.71
Helix,2025-04-06,18,848.3700000000001
"Curb Mobility, LCC",2025-03-19,18,175489.92000000022
Helix,2025-06-26,18,5352.410000000001
"Curb Mobility, LCC",2025-06-15,18,128225.4200000001
"Curb Mobility, LCC",2025-02-25,18,157697.38000000018
Helix,2025-05-04,18,3043.79
"Creative Mobile Technologies, LLC",2025-01-11,18,31370.609999999997
"Creative Mobile Technologies, LLC",2025-01-30,18,49434.84
"Creative Mobile Technologies, LLC",2025-04-10,18,49117.759999999995
"Curb Mobility, LCC",2025-06-05,18,213562
"Curb Mobility, LCC",2025-04-29,18,189525.70000000007
Helix,2025-06-14,18,2894.4599999999996
"Creative Mobile Technologies, LLC",2025-02-12,18,46020.69000000001
"Creative Mobile Technologies, LLC",2025-04-04,18,43320.63
"Curb Mobility, LCC",2025-02-08,18,126891.80000000002
"Curb Mobility, LCC",2025-02-16,18,93265.49999999999
"Creative Mobile Technologies, LLC",2025-06-27,18,37617.409999999996
"Creative Mobile Technologies, LLC",2025-02-07,18,44661.18
"Curb Mobility, LCC",2025-02-12,18,170449.95000000016
Helix,2025-05-15,18,5878.94
"Creative Mobile Technologies, LLC",2025-03-19,18,42961.43000000001
Helix,2025-02-21,18,264.2
Helix,2025-02-11,18,342.80999999999995
"Curb Mobility, LCC",2025-03-13,18,206185.13000000003
"Creative Mobile Technologies, LLC",2025-03-02,18,30300.430000000008
"Curb Mobility, LCC",2025-06-13,18,157926.35000000012
"Curb Mobility, LCC",2025-06-11,18,200763.83000000007
"Curb Mobility, LCC",2025-05-21,18,211965.21
"Curb Mobility, LCC",2025-04-09,18,195560.93000000002
"Curb Mobility, LCC",2025-03-25,18,163790.5300000001
Helix,2025-02-01,18,201.28
"Curb Mobility, LCC",2025-06-21,18,138958.03000000003
"Curb Mobility, LCC",2025-01-25,18,131819.71000000008
"Creative Mobile Technologies, LLC",2025-01-03,18,31649.339999999993
"Curb Mobility, LCC",2025-01-19,18,88406.44000000005
"Curb Mobility, LCC",2025-02-01,18,140834.36000000007
"Curb Mobility, LCC",2025-06-20,18,159940.05000000005
"Creative Mobile Technologies, LLC",2025-05-26,18,23146.01
Helix,2025-04-26,18,1996.6799999999998
"Curb Mobility, LCC",2025-04-27,18,135797.49000000002
Helix,2025-02-22,18,168.93
"Curb Mobility, LCC",2025-05-11,18,147187.5200000001
Helix,2025-02-08,18,138.77
"Creative Mobile Technologies, LLC",2025-06-23,18,38249.72
"Curb Mobility, LCC",2025-03-08,18,136204.26000000013
"Curb Mobility, LCC",2025-01-28,18,154807.64000000004
"Creative Mobile Technologies, LLC",2025-06-04,18,54142.58000000001
Helix,2025-05-25,18,2813.75
Helix,2025-06-22,18,3191.46
"Creative Mobile Technologies, LLC",2025-02-06,18,42015.20999999999
Helix,2025-02-15,18,218.2
"Creative Mobile Technologies, LLC",2025-04-24,18,51794.77999999999
Helix,2025-06-04,18,6456.679999999999
"Creative Mobile Technologies, LLC",2025-06-06,18,43862.54000000001
"Creative Mobile Technologies, LLC",2025-05-04,18,32454.8
Helix,2025-05-29,18,5430.32
Helix,2025-04-02,18,1967.4499999999996
"Curb Mobility, LCC",2025-05-14,18,203235.69999999998
"Creative Mobile Technologies, LLC",2025-04-17,18,46955.600000000006
"Creative Mobile Technologies, LLC",2025-06-17,18,43676.10999999999
"Creative Mobile Technologies, LLC",2025-04-02,18,46283.06999999999
"Curb Mobility, LCC",2025-04-23,18,194339.21000000017
"Creative Mobile Technologies, LLC",2025-02-10,18,35858.02
Helix,2025-06-28,18,2930.15
"Creative Mobile Technologies, LLC",2025-06-28,18,31718.069999999996
Helix,2025-05-23,18,3015.8199999999997
"Curb Mobility, LCC",2025-06-27,18,152468.33000000013
"Curb Mobility, LCC",2025-04-01,18,186646.91000000012
"Creative Mobile Technologies, LLC",2025-03-27,18,42797.23
Helix,2025-03-02,18,329.92
"Curb Mobility, LCC",2025-01-24,18,159157.67000000013
Helix,2025-05-03,18,3460.29
Helix,2025-05-19,18,4531.73
"Creative Mobile Technologies, LLC",2025-03-31,18,43276.45000000001
Helix,2025-04-11,18,2198.26
"Creative Mobile Technologies, LLC",2025-04-08,18,44305.94
"Curb Mobility, LCC",2025-01-08,18,168758.15000000014
"Creative Mobile Technologies, LLC",2025-06-07,18,39239.93
"Creative Mobile Technologies, LLC",2025-05-21,18,51643.35999999999
"Creative Mobile Technologies, LLC",2025-01-07,18,34245.42
"Creative Mobile Technologies, LLC",2025-03-25,18,38621.37000000001
"Curb Mobility, LCC",2025-01-12,18,110146.44
"Creative Mobile Technologies, LLC",2025-05-05,18,42692.020000000004
"Curb Mobility, LCC",2025-05-30,18,169053.83000000007
"Curb Mobility, LCC",2025-04-04,18,180179.02000000014
"Curb Mobility, LCC",2025-06-01,18,139577.81000000006
Helix,2025-04-08,18,1703.9600000000003
"Creative Mobile Technologies, LLC",2025-06-29,18,26943.45
"Curb Mobility, LCC",2025-03-03,18,146834.77000000014
Helix,2025-04-10,18,2777.14
"Curb Mobility, LCC",2025-02-24,18,132808.8400000001
"Curb Mobility, LCC",2025-05-29,18,204678.88000000006
Helix,2025-06-15,18,3120.4199999999996
Helix,2025-03-30,18,1139.2999999999997
"Curb Mobility, LCC",2025-05-10,18,162562.58000000007
"Curb Mobility, LCC",2025-06-10,18,194644.79000000015
"Creative Mobile Technologies, LLC",2025-04-07,18,38635.25
Helix,2025-02-26,18,332.14
"Curb Mobility, LCC",2025-04-14,18,153953.15000000005
Helix,2025-01-28,18,302.58000000000004
"Creative Mobile Technologies, LLC",2025-04-21,18,36175.27
"Creative Mobile Technologies, LLC",2025-03-06,18,49765.99999999999
"Creative Mobile Technologies, LLC",2025-05-15,18,54713.05999999999
Helix,2025-04-17,18,2787.06
"Creative Mobile Technologies, LLC",2025-01-14,18,44284.509999999995
"Creative Mobile Technologies, LLC",2025-05-01,18,54517.34
Helix,2025-03-05,18,939.51
Helix,2025-03-24,18,1554.3
"Curb Mobility, LCC",2025-03-07,18,167840.49000000017
Helix,2025-03-03,18,469.26
Helix,2025-01-10,18,34.25
"Creative Mobile Technologies, LLC",2025-06-24,18,48141.63000000001
"Curb Mobility, LCC",2025-02-20,18,179214.5600000001
Helix,2025-01-02,18,22.36
"Creative Mobile Technologies, LLC",2025-06-19,18,35519.700000000004
Helix,2025-01-23,18,141.66
"Curb Mobility, LCC",2025-04-06,18,129674.73000000007
"Curb Mobility, LCC",2025-04-10,18,208901.16000000006
"Creative Mobile Technologies, LLC",2025-06-01,18,30592.49
"Creative Mobile Technologies, LLC",2025-03-11,18,40402.75
"Creative Mobile Technologies, LLC",2025-04-11,18,46834.27999999999
Helix,2025-01-09,18,18.65
Helix,2025-01-11,18,34.5
Helix,2025-01-08,18,41.65
"Creative Mobile Technologies, LLC",2025-02-14,18,51293.51000000001
Helix,2025-01-19,18,49.58
"Curb Mobility, LCC",2007-12-05,18,22.75
Helix,2025-01-16,18,50.06
"Curb Mobility, LCC",2025-05-01,18,223343.10000000003
Helix,2025-03-23,18,1158.3500000000001
Helix,2025-03-14,18,1914.7499999999998
"Creative Mobile Technologies, LLC",2025-05-08,18,58267.110000000015
"Creative Mobile Technologies, LLC",2025-03-14,18,43800.88
"Creative Mobile Technologies, LLC",2025-04-12,18,32538.440000000006
Helix,2025-01-13,18,19.86
"Creative Mobile Technologies, LLC",2025-02-19,18,43452.08000000001
Helix,2025-01-06,18,38.04
Helix,2025-01-14,18,55.379999999999995
"Creative Mobile Technologies, LLC",2025-01-17,18,43875.32
Helix,2025-01-03,18,12.24
Helix,2025-04-09,18,1755.76
"Curb Mobility, LCC",2025-02-22,18,122172.52000000005
Helix,2025-02-14,18,376.40999999999997
"Curb Mobility, LCC",2025-06-17,18,181701.23000000007
Helix,2025-01-04,18,22.5
"Creative Mobile Technologies, LLC",2025-03-05,18,50701.08
"Creative Mobile Technologies, LLC",2025-01-09,19,33184.780000000006
Helix,2025-01-08,19,24.06
"Creative Mobile Technologies, LLC",2025-04-27,19,25493.399999999998
"Curb Mobility, LCC",2025-01-10,19,136378.46000000008
"Creative Mobile Technologies, LLC",2025-01-22,19,37859.649999999994
"Creative Mobile Technologies, LLC",2025-01-27,19,25992.6
"Creative Mobile Technologies, LLC",2025-06-17,19,33892.63000000001
Helix,2025-06-22,19,2552.0000000000005
Helix,2025-05-29,19,4171.780000000001
"Curb Mobility, LCC",2025-03-25,19,140122.82000000012
"Creative Mobile Technologies, LLC",2025-01-02,19,23757.299999999996
"Creative Mobile Technologies, LLC",2025-06-03,19,34866.67
"Creative Mobile Technologies, LLC",2025-04-26,19,40816.369999999995
"Curb Mobility, LCC",2025-02-27,19,175185.44000000012
"Creative Mobile Technologies, LLC",2025-02-25,19,34290.62000000001
Helix,2025-03-28,19,1316.96
"Curb Mobility, LCC",2025-02-03,19,116800.28000000003
"Curb Mobility, LCC",2025-03-22,19,132218.24000000005
Helix,2025-03-05,19,992.0699999999999
Helix,2025-04-25,19,2675.5899999999997
"Curb Mobility, LCC",2025-02-22,19,118589.91000000008
Helix,2025-06-24,19,4649.9400000000005
"Curb Mobility, LCC",2025-06-27,19,143088.5400000001
"Curb Mobility, LCC",2025-04-21,19,142263.85000000003
"Creative Mobile Technologies, LLC",2025-03-02,19,25298.510000000006
Helix,2025-03-10,19,751.33
"Curb Mobility, LCC",2025-06-15,19,122264.13000000003
"Curb Mobility, LCC",2025-04-11,19,168206.92000000007
"Curb Mobility, LCC",2025-01-29,19,153843.54000000007
Helix,2025-04-06,19,876.38
"Curb Mobility, LCC",2025-01-26,19,89549.46
"Creative Mobile Technologies, LLC",2025-06-14,19,22521.329999999994
"Creative Mobile Technologies, LLC",2025-03-06,19,43200.96
"Creative Mobile Technologies, LLC",2025-06-29,19,26966.72
"Creative Mobile Technologies, LLC",2025-04-10,19,40377.83000000001
"Creative Mobile Technologies, LLC",2025-06-05,19,45321.55999999999
Helix,2025-04-07,19,1081.0700000000002
"Creative Mobile Technologies, LLC",2025-02-16,19,18594.310000000005
Helix,2025-02-13,19,324.18000000000006
Helix,2025-05-27,19,3735.5899999999997
Helix,2025-03-26,19,1404.61
Helix,2025-05-20,19,4865.4
"Curb Mobility, LCC",2025-05-12,19,154171.73000000019
"Curb Mobility, LCC",2025-03-10,19,133549.72000000015
"Creative Mobile Technologies, LLC",2025-01-12,19,22734.65
"Curb Mobility, LCC",2025-03-30,19,114643.54000000002
"Curb Mobility, LCC",2025-05-30,19,159697.69000000006
"Creative Mobile Technologies, LLC",2025-01-26,19,20158.91
Helix,2025-04-19,19,2163.2799999999997
"Creative Mobile Technologies, LLC",2025-06-09,19,33670.6
Helix,2025-03-12,19,1487.6999999999998
"Creative Mobile Technologies, LLC",2025-04-14,19,28056.94
"Curb Mobility, LCC",2025-01-27,19,118284.5100000001
Helix,2025-05-16,19,4806.72
Helix,2025-03-25,19,1413.75
"Creative Mobile Technologies, LLC",2025-05-31,19,30017.200000000004
"Curb Mobility, LCC",2025-02-14,19,158396.6800000001
"Creative Mobile Technologies, LLC",2025-02-20,19,43820.600000000006
"Creative Mobile Technologies, LLC",2025-05-23,19,34673.15
"Curb Mobility, LCC",2025-03-13,19,181782.6600000001
"Creative Mobile Technologies, LLC",2025-02-26,19,38453.799999999996
"Curb Mobility, LCC",2025-05-07,19,181558.58000000016
Helix,2025-05-30,19,3486.4499999999994
Helix,2025-04-11,19,2199.58
"Creative Mobile Technologies, LLC",2025-02-03,19,27988.18
Helix,2025-01-02,19,42.120000000000005
"Creative Mobile Technologies, LLC",2025-01-14,19,34343.490000000005
"Curb Mobility, LCC",2025-03-16,19,99004.61000000002
"Curb Mobility, LCC",2025-05-14,19,185939.74000000005
Helix,2025-03-29,19,2297.87
"Creative Mobile Technologies, LLC",2025-02-02,19,24503.38
"Curb Mobility, LCC",2025-06-21,19,120322.73000000004
"Curb Mobility, LCC",2025-03-09,19,99539.81000000004
"Creative Mobile Technologies, LLC",2025-01-01,19,17688.03
"Creative Mobile Technologies, LLC",2025-03-22,19,32376.690000000002
"Curb Mobility, LCC",2025-04-04,19,159474.59000000008
Helix,2025-06-29,19,2713.99
"Creative Mobile Technologies, LLC",2025-04-05,19,31688.17
Helix,2025-03-16,19,901.5999999999999
Helix,2025-05-15,19,4451.389999999999
"Creative Mobile Technologies, LLC",2025-03-21,19,37526.23
"Creative Mobile Technologies, LLC",2025-06-11,19,39616.22
Helix,2025-04-02,19,1500.11
"Creative Mobile Technologies, LLC",2025-03-26,19,36444.39
"Creative Mobile Technologies, LLC",2025-04-21,19,30469.239999999998
"Curb Mobility, LCC",2025-06-06,19,148416.3000000001
Helix,2025-04-20,19,1071.99
"Creative Mobile Technologies, LLC",2025-04-28,19,29229.53
Helix,2025-06-17,19,3939.0499999999993
"Creative Mobile Technologies, LLC",2025-04-07,19,27949.29
"Creative Mobile Technologies, LLC",2025-02-13,19,42393.11
"Creative Mobile Technologies, LLC",2025-01-07,19,29359.350000000006
Helix,2025-04-04,19,1411.23
"Creative Mobile Technologies, LLC",2025-04-08,19,35796.05
"Curb Mobility, LCC",2025-03-27,19,181885.09000000014
Helix,2025-06-23,19,3910.59
"Creative Mobile Technologies, LLC",2025-05-24,19,23730.129999999997
"Curb Mobility, LCC",2025-01-04,19,120614.03
"Curb Mobility, LCC",2025-03-23,19,120599.43000000002
Helix,2025-06-19,19,3459.9100000000003
"Curb Mobility, LCC",2025-01-14,19,137706.3400000001
"Curb Mobility, LCC",2025-06-12,19,189288.3500000001
"Curb Mobility, LCC",2025-04-20,19,119950.48000000004
Helix,2025-04-23,19,2156.97
Helix,2025-03-21,19,1208.09
"Curb Mobility, LCC",2025-05-05,19,146474.50000000015
"Creative Mobile Technologies, LLC",2025-06-20,19,34584.35
Helix,2025-05-07,19,3000.8799999999997
Helix,2025-06-11,19,4171.56
Helix,2025-01-29,19,166.13
"Curb Mobility, LCC",2025-01-09,19,144197.49000000008
Helix,2025-01-31,19,286.63
Helix,2025-06-02,19,2572.9200000000005
"Creative Mobile Technologies, LLC",2025-04-25,19,39598.64
"Creative Mobile Technologies, LLC",2025-02-24,19,26952.460000000006
"Creative Mobile Technologies, LLC",2025-06-01,19,24880.660000000003
"Creative Mobile Technologies, LLC",2025-04-20,19,23997.3
"Creative Mobile Technologies, LLC",2025-03-15,19,33092.92
"Creative Mobile Technologies, LLC",2025-04-29,19,34505.36
"Creative Mobile Technologies, LLC",2025-05-28,19,45800.69
"Creative Mobile Technologies, LLC",2025-06-26,19,37990.07
"Curb Mobility, LCC",2025-03-01,19,137399.88000000006
Helix,2025-05-13,19,3725.99
"Curb Mobility, LCC",2025-06-08,19,122818.10000000002
"Curb Mobility, LCC",2025-05-11,19,140469.2500000001
"Curb Mobility, LCC",2025-02-24,19,121528.66000000009
"Curb Mobility, LCC",2025-05-23,19,154014.86000000013
"Creative Mobile Technologies, LLC",2025-04-11,19,41103.41999999999
"Curb Mobility, LCC",2025-01-08,19,139233.0800000001
"Curb Mobility, LCC",2025-03-08,19,144679.4300000001
"Creative Mobile Technologies, LLC",2025-05-08,19,48631.26999999999
Helix,2025-03-01,19,260.28000000000003
Helix,2025-05-23,19,3699.5799999999995
Helix,2025-02-22,19,288.22
"Curb Mobility, LCC",2025-01-05,19,95489.54000000002
"Curb Mobility, LCC",2025-05-18,19,124849.19000000003
"Curb Mobility, LCC",2025-03-15,19,131269.58000000005
"Creative Mobile Technologies, LLC",2025-06-27,19,29689.79
"Curb Mobility, LCC",2025-05-01,19,205879.50000000006
"Creative Mobile Technologies, LLC",2025-05-07,19,41425.149999999994
Helix,2025-04-05,19,1334.55
